protocol,action_type,call_block_time,block_number,call_tx_hash,symbol,user,dai_unint
maker,join_dai_dsr,2020/01/30 22:29:04,9.386258e+06,edab88f043d75c6d8825bda7d84699ca9d4ebc42bd1c84024391506773ef3f4b,DAI,4effe8c926e295467b9fc7b23048b72174638fc3,146.41379231608852
maker,join_dai_dsr,2020/01/30 22:30:17,9.386265e+06,71e28da4eed8b4274c40dca8670f5b9998ff59d8679d75b2356c533769fd298c,DAI,188d9710be071076e6a189aea72fa9c26bca4dc2,6.0039746
maker,join_dai_dsr,2020/01/30 22:34:33,9.386289e+06,9d9137b30aacad1731becbaa1a597e24f78b726e80ec5b9bdfab45e205243df8,DAI,9c7e0603e0f504127fb1cb6bc14136efdecde107,15
maker,join_dai_dsr,2020/01/30 22:40:50,9.386317e+06,c1265ab9b9f3ec3137206148bdec915b00b146f148ff04fd8432e721c91ac541,DAI,02c0d734efda6a689375933d8eecc89ed94687a2,300
maker,join_dai_dsr,2020/01/30 23:06:22,9.386422e+06,b09a48d3873ab69c3c324e8a70c3421cfc363299e339a22c082207998fc2f3df,DAI,7d957aa56820212bbd4c7667ad5e3e39215048a3,12094.3819
maker,join_dai_dsr,2020/01/30 23:07:02,9.386423e+06,c6492d09ba9de9e7e26c43b1f969fe740e189e41c25d3215f09dece4ed8deb5c,DAI,a7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,111.55737640759297
maker,join_dai_dsr,2020/01/30 23:14:30,9.386459e+06,afcde96d05df9afe38f70f1a8fb6fed76e9b2f37daf3708a1e5fc7a308ceaec6,DAI,d0aa0884d50625689520395d3d750748bf4c3547,67.67
maker,join_dai_dsr,2020/01/30 23:19:04,9.386475e+06,3429391dd8846b6b39a07153991c42dae0e1b8f33728e294c8f792af6146148f,DAI,36f66448cdbde361d40a91ae0045fc80d5bc83d9,100
maker,join_dai_dsr,2020/01/30 23:26:27,9.386507e+06,42d0f1086aa41a26d6ca676ce6e455656fd28ddd8b8db92ba50fe9de95be12f5,DAI,f47b25c9aa978f080995fdcd0d1b04ce274747ba,5439.158743750737
maker,join_dai_dsr,2020/01/31 00:13:07,9.386711e+06,7b300565a5dbb8b11bd533cf3572b4a62e3cb539148a1e3533c0982fb71d6c79,DAI,c9e7a40b20e2b10b3619109a74e9e6ef17c31299,1841
maker,join_dai_dsr,2020/01/31 00:40:54,9.386841e+06,a12bf3ab658fbb4adab22703b1e904c30076d03f9a236c82888d937a02be6d50,DAI,e2a8d42588a00ea1a07e3d5ecfb32fe691727b15,100
maker,join_dai_dsr,2020/01/31 00:50:43,9.386882e+06,25d18c89158f71b05eac9eb23dd321cea567ee2551593ac4f25c4277163aa849,DAI,e86766b8b97cd5f163c161c39619e2dcde217e16,2
maker,join_dai_dsr,2020/01/31 00:55:39,9.386909e+06,ba208668dc055dadaa144d3368d00ca30c934c510beabf4ce3dc132897d78a87,DAI,2244174de4b34417ccf4d647280b3506f7ef4ca5,2292.584790539117
maker,join_dai_dsr,2020/01/31 00:56:08,9.386912e+06,478fb007343de9ce37691789d432443abfeba28c31bf782322e3c97cb451c02f,DAI,8d67b1c2ffa87c7d2847d17bd51882126f54604d,1
maker,join_dai_dsr,2020/01/31 01:13:26,9.387e+06,864113974de8522556a7dbd7eddb8e90823b49868b62e0000a1f7cf300fdd603,DAI,edda67c057cc712d79356fd1ce31639abfb6c3b5,4166.67
maker,join_dai_dsr,2020/01/31 01:36:02,9.387092e+06,ec098aa5a8519b358a5b8dae0f1b112b385f87ee212d61044f19626376e0cf95,DAI,e2effffe7fb7015862cbb1958a30967e48030cff,100
maker,join_dai_dsr,2020/01/31 01:37:44,9.387102e+06,5ad10ab23c745363d3d67a73392430e0a488eb143f81a272a48d749173218345,DAI,18002754e436de4bb161f618894603f258add761,1
maker,join_dai_dsr,2020/01/31 01:49:04,9.387159e+06,227847fbaec759d2427a2f6ba2014588dea0930cca9a9000c9b77cc7ffef58a4,DAI,9cc08c4f484a6dca20ab177c471933baa40aee9d,32.133885
maker,join_dai_dsr,2020/01/31 01:50:16,9.387161e+06,1af330f61f5a1e53f9069c102e5741d8ec44a3e5f4730504c6453640091e59e0,DAI,e2effffe7fb7015862cbb1958a30967e48030cff,12170.832017373263
maker,join_dai_dsr,2020/01/31 02:08:34,9.387232e+06,d581b8396b741be94f0eaed98da6b34071bd6fdc9352680fb3125d7c6d4a7474,DAI,02bec52ffb9cc0803c08ae4b5fcc8d54f5d93e97,1.0043686664623457
maker,join_dai_dsr,2020/01/31 02:09:00,9.387237e+06,211701750ee6896b39b3dbf01b64a430728f2966767a5991bcd218eb3c53811e,DAI,63855fcdc9032dcf3066a985ebdd1bc6efda6f82,5000
maker,join_dai_dsr,2020/01/31 02:24:15,9.387294e+06,802533f32d877d78daa7ab5a8c9e1e8629e307ee39e0e2e9e782a7860f8a17ff,DAI,c2dc013edd48afdcd7b872d51d55ccd1a7717e28,750.11
maker,join_dai_dsr,2020/01/31 02:33:57,9.387328e+06,95f2a8630efd754df68a4354ca8be456cea4bd3d339ad6a71d41649d836d0370,DAI,7124ad6d626b2879ed5f4cd24ab922a1918e218b,90
maker,join_dai_dsr,2020/01/31 02:35:45,9.387334e+06,1b344105a78edafc40c4789ad4d357f38ada7f774bdf37c7c2bf558e46ffb555,DAI,dbe3c041cca6c53e70008640eb8bd897eb994640,10.017028949213664
maker,join_dai_dsr,2020/01/31 02:37:12,9.387339e+06,ae29d7f19e162c4caeb649ffbc3710c6a259a5d57c13237016bdb7a4448761be,DAI,a57bf014c3b7cb9fecf70aa0bc23c877a914c9a2,190
maker,join_dai_dsr,2020/01/31 03:19:31,9.387547e+06,da50bbe99eeb6f21693638aba8f3d4197a66d38f786b7523a88252ed925451f3,DAI,e28f242c13678c6cc46af0e5f6cee31ee2d8059c,402.1982164662
maker,join_dai_dsr,2020/01/31 03:28:30,9.387587e+06,c6acee3b841409b63fd24cbcf3ade44df92c803938cdcaf123f8ec22f5103f2e,DAI,8cdbdb4a43cafa26211f02263821ca9a0332d76f,317.6343712674309
maker,join_dai_dsr,2020/01/31 03:49:16,9.387674e+06,7440fbefa84c159abed2acb3a8b7c92cd54620e40d41cc4588831549f1393b35,DAI,72acd0def1f059315eee382a318d4acafbe47e41,1
maker,join_dai_dsr,2020/01/31 03:50:03,9.387679e+06,bdaa52c3a3f15c608cefbe686211d1d78c627cd24a103ed00d033632200ccb0b,DAI,e28f242c13678c6cc46af0e5f6cee31ee2d8059c,200
maker,join_dai_dsr,2020/01/31 04:00:11,9.387725e+06,f550f6fe8c373a664406523f7fabcc63092455a191cc795477dd915576aed267,DAI,2a6f693e338b0e1b90d882c4076757fc73c7ddc5,10468.815692415448
maker,join_dai_dsr,2020/01/31 04:10:13,9.38777e+06,03202bb48e3d0f526745fc7427f62369ada1dd28875cac92eb5d71415c58780a,DAI,ed2f16fb7cd35a7d6a36acd159d472910374cefc,10
maker,join_dai_dsr,2020/01/31 04:11:10,9.387774e+06,999d39d2a185571bdeba6a92f195aaaea08b0d540483904121d92b659b02d44f,DAI,ad9c22b131aafbaef76f05be5d3ed923c12a8526,1101.6212159851073
maker,join_dai_dsr,2020/01/31 04:21:22,9.387825e+06,f19d942c8f5a8d696dd783f1e3bee4f465fb27dadf7b2dfda06ca6f7b3363da5,DAI,e28f242c13678c6cc46af0e5f6cee31ee2d8059c,399.236781
maker,join_dai_dsr,2020/01/31 04:26:29,9.387844e+06,5fdc5126e27c64266b32d61a5f010e2d28d6c2809799d186d304331f3a844311,DAI,9611f8dc84f61d6dcadcca9674746091729934de,2500
maker,join_dai_dsr,2020/01/31 04:32:49,9.387874e+06,bc2dc7a1588d10987c67c87d9f7f45a249522d11acee6cb9669925c008aafe03,DAI,c724b14900af2f186f5c7c70fd144cfb034d071c,100
maker,join_dai_dsr,2020/01/31 04:34:44,9.387883e+06,4192f97a4f77e1f019d11e8bbf12e3489c42b4895620f31cec707fd71e18c9c0,DAI,71a1df0d820d29c784c04865904492ac38801a04,384
maker,join_dai_dsr,2020/01/31 04:38:41,9.387898e+06,90e59fce6402a2213c14bb4542d50910e2e529b65fefbf611c25be78c0afb703,DAI,ed628e601012cc6fd57dc0cede2a527cdc86a221,850
maker,join_dai_dsr,2020/01/31 04:38:41,9.387898e+06,f9edd6b246ad0378682bf191425a2120d3e9f0e761f58ced61a44c88a8f43619,DAI,ad5fa2b1421adcbc2543341e58c0f19c3f55100e,684.0320203418377
maker,join_dai_dsr,2020/01/31 05:02:03,9.388045e+06,98bcfa2cb45eb5d7b397ef1cdd7a26ab1e8b95f63f446df84a4340123ee8a2d5,DAI,88dd5b5b075e2fe738a6394173ea78c3ef407383,256.50972264395017
maker,join_dai_dsr,2020/01/31 05:07:17,9.388069e+06,09913afe936295d9436fea0710a9159a4d6d1441b3d03e13ebc3fa75e98da3b3,DAI,a5979e23798624ee7d2f4f09a83b7d15c144ad29,500.85634022444356
maker,join_dai_dsr,2020/01/31 05:16:16,9.388121e+06,559e3211f8efe9193d7fe2cd732c3402fb3bd0796ec4e1f89dba14346fb3ab52,DAI,94ba2840b138be3047f2742870f60f6712b15669,232.4351344156937
maker,join_dai_dsr,2020/01/31 05:24:32,9.388159e+06,d31fc09d7c844e86b5e6bbca78299968024be3027c303d4ac175c834022a63e5,DAI,c4bf1e9f7255e4a379763579e52ee2b7c703cc56,600
maker,join_dai_dsr,2020/01/31 05:24:57,9.388163e+06,fdcc91ed001ef5076230fa55c7993e1e2f8e6bcf21b99e93edbdd9230a44e613,DAI,78262c9680ff0b15484d78c413aa209620320848,1882.775855366623
maker,join_dai_dsr,2020/01/31 05:31:36,9.3882e+06,18974a442d8667f53ab09c272ea088b33e9559d6f7af3c988b9b711e05466683,DAI,0a80b518586ff4568b5437a816164a7bd53baf37,100
maker,join_dai_dsr,2020/01/31 05:32:44,9.388207e+06,2caf1594ef965cd42f4051caf64d30c036a6838bd7666ed698941261fa76998e,DAI,0a80b518586ff4568b5437a816164a7bd53baf37,50
maker,join_dai_dsr,2020/01/31 05:49:12,9.388281e+06,f46bf749aef84240ba1e8cf6c655d330b158cd092328e157b417a8d7258c4f18,DAI,029fdd2435fb55d5bf6d057ca823551355c193fb,332.65364789326264
maker,join_dai_dsr,2020/01/31 05:49:19,9.388282e+06,84d63fdac46c6aa35ae9bc8b60e08ced36803ee245b47c8f395485b09b2ba32a,DAI,5dd25539cd7d1f162480026f0696bcfce236858e,3.91
maker,join_dai_dsr,2020/01/31 06:16:48,9.388401e+06,84fd5d4e1a5db2ceb6f1281138f15a792f17afff8b5b2eda4dc2ab3a716ce868,DAI,34dc7b97ac6d7461bb45da71b48db5d014f23d53,107.9966
maker,join_dai_dsr,2020/01/31 06:17:04,9.388402e+06,8a3f05583dd7abd55c18d42984abb0d2f1d9919def1b63f4a2c344cb0ca99670,DAI,6517e7592d28927e7ba4f03ab54079b527d6739d,1609.529442210489
maker,join_dai_dsr,2020/01/31 06:22:31,9.388439e+06,fe80012214d95467e32d236f5c18633c00a2ce9d7ddcaf4c7df485cbf7036c3a,DAI,69e69571d0d07edbede6c43849e8d877573ee6bf,1035.75743667
maker,join_dai_dsr,2020/01/31 06:31:50,9.388471e+06,2f2ac2af492726e1803aa2aee8548a1feb68da9e4a0d4d1a1385f4ca422938e7,DAI,8715ed8c054acd665e1a086eaf363d628fdc7661,10097.80857571
maker,join_dai_dsr,2020/01/31 06:41:38,9.388506e+06,bc48fc4c79eb5b91de7ad3983ffcc390d67f76f24bac4125ef356e49962ca792,DAI,0a33adde513efc7f6dd44c2de47c514c98685c3a,299.91596735372
maker,join_dai_dsr,2020/01/31 06:44:53,9.388517e+06,cd637f7e1fc75bebd33f85fd5ab9849aaddddd11976700028ff3a8bb08508c07,DAI,3498fc574615f94c49f47f1210b1c37c6e6a2813,30
maker,join_dai_dsr,2020/01/31 06:57:16,9.388568e+06,5f2d1ef8b801c2818582b230b1416da3c2293d2facbc1ecd063e60684b0a6ac0,DAI,baa6de4acc1fe7f44e80c58ddf5a61f3c08e0c55,5
maker,join_dai_dsr,2020/01/31 06:57:53,9.38857e+06,5f34d0cc3289b7bf89373d7ef45401cd21756667b36772b0aff6d6e84c57f650,DAI,28f806ae790c17df9daa2bc77c785e7351b8fc32,39.416537087456696
maker,join_dai_dsr,2020/01/31 07:02:00,9.388589e+06,204b8689d748b4677b3a00a17be54e04760598d1fda3dbbedb956ea25c57b525,DAI,2de586f3be47188a2e1dc571bf7d64113f0121cf,1
maker,join_dai_dsr,2020/01/31 07:37:22,9.388759e+06,c45b26fc2143724c60246977f1dfc71d63218b1ede27d3e2fffd96d5d194eacd,DAI,0dd6a8de365b2800f828e95feef637027cebfdc6,81.07412178859113
maker,join_dai_dsr,2020/01/31 07:51:05,9.388812e+06,1a2f19ca563c788efc96b33015f11de4c25f24a44397c8e2ec09ac1e5361b433,DAI,c4bf1e9f7255e4a379763579e52ee2b7c703cc56,16992.913729482618
maker,join_dai_dsr,2020/01/31 08:29:59,9.388966e+06,89648224db7100930b1aa930bdbd43436e9cb0db88321209ac2b761bd981c9db,DAI,ac5f263d756b32550e547efeec9906d593ef1b5a,73.62603484
maker,join_dai_dsr,2020/01/31 08:33:55,9.388985e+06,3a5eb114f4946e6c7ae8d2288863a0386f8a1efc07f37a7eb50dcd5e2b9cd710,DAI,00ca47db1be92c1072e973fd8dc4a082f7d70214,250
maker,join_dai_dsr,2020/01/31 08:39:21,9.389007e+06,e315aac40acf5bdc5c8202762ee1b23168023086e7f1f81915d18c9cb86c5352,DAI,3bc7404a834297dceb2cf3d7ff899194e76ccae9,0.31044281
maker,join_dai_dsr,2020/01/31 08:40:42,9.389015e+06,8d123faec73d104b0aeae727bfd2151fbcd3a61171312028387090b24e04527d,DAI,d539fd02cbc3e935a73af0ce9c987c7603d6086e,388.24387441
maker,join_dai_dsr,2020/01/31 08:55:09,9.389075e+06,5fc56b5bbf187a9b917a6e1590b014e5dae1cd23065df6864a917d6c17a19ce0,DAI,0e59e8c61506ce55a6c1e6fe1b7ae5decc6c9688,3.739489606095011
maker,join_dai_dsr,2020/01/31 09:14:07,9.389172e+06,092e5b4a53d7097eb0bdd930d3b33c167c46fb4df982718de7eabb639bece29a,DAI,065b9c9f4e41e72e9fbf3db2a6edcb460b4e9007,1.0344
maker,join_dai_dsr,2020/01/31 09:34:37,9.389273e+06,e0aa13d1d7e74f2acbd46e6677a27110a6a3b619839d2a7320e374baf951a3ca,DAI,752f6b0bc8e3ad5be605d356c03f6f42f41574fb,127
maker,join_dai_dsr,2020/01/31 09:41:19,9.389304e+06,3cbef20347f88556073d4ba8c741eccdfbeacfbfb950e7e442f892bcf0445424,DAI,0951ff0835302929d6c0162b3d2495a85e38ec3a,10
maker,join_dai_dsr,2020/01/31 09:42:27,9.389307e+06,fd3f4dd490319a3524ce64d3c00eabd60b12d583ee180e42d264755d5598d27b,DAI,4bcd480a95f5181c564e5b3ccc1a9febcf051d86,1138.6590811741817
maker,join_dai_dsr,2020/01/31 09:45:45,9.389321e+06,31c4993ff518464d2af4d3cf41c323f7bf9b7cf43f07e3bcf836c73581db1009,DAI,5fe1eddb81a6e2ad3c10391c74c4f3e55c30f6f9,1600.960577346408
maker,join_dai_dsr,2020/01/31 09:47:29,9.389323e+06,55f9b4f993dc8111d0831951741070e1db0fa007d4cf07aa725d8d6fccc494e1,DAI,752f6b0bc8e3ad5be605d356c03f6f42f41574fb,151
maker,join_dai_dsr,2020/01/31 09:47:29,9.389323e+06,1fca894c11aad2957341b64378e9fd8810f0a0d42b7dd437c234273cf6f570c6,DAI,8701f42c74ee648d4fac29348f2f54c8c8890b9a,97.07204674604583
maker,join_dai_dsr,2020/01/31 09:57:20,9.389373e+06,d8100667f44a49c399f7a656ea7bbc30f8291f4c9b407285737a0371f4c5366a,DAI,ac5f263d756b32550e547efeec9906d593ef1b5a,498.03354838
maker,join_dai_dsr,2020/01/31 10:14:21,9.389435e+06,bd7f72a42ce76507f4b0e77e55b6533429832b0fbb4d75ab29c5a859c76bd490,DAI,7ec0168cbff38d6b6a76dd5d2d4c290ea461827f,656.7947331196325
maker,join_dai_dsr,2020/01/31 10:19:46,9.389464e+06,4772762db17a784fe19390e312e93d18036dbb0705c8ea94d6d039bd1b736777,DAI,9468977bb9099e6b63a21d745561800a2d834caf,5
maker,join_dai_dsr,2020/01/31 10:47:04,9.389568e+06,add4548e161ab966b1434f017472d5c3452b8ba12dc3e023298d4bb275483060,DAI,c842d55c3a0371e060ff00bd66300ba097d295e3,1999.9999999490024
maker,join_dai_dsr,2020/01/31 11:08:48,9.389672e+06,d0b6ab867e2c8d89fc7cb5b2b0f5eea15d8b7f9b636181cb2cb73a9d932442a6,DAI,d11e3e8815ab3bc592a032bd1b56b01a89d83a66,2172.8871563270745
maker,join_dai_dsr,2020/01/31 11:10:50,9.389679e+06,25b7f60356ecda627ee6181be24184bbec6b42a6e781473ac3891483deb44929,DAI,2482dc04ac628a4b2700c071bfee557fd86c91ea,90.21
maker,join_dai_dsr,2020/01/31 11:21:25,9.389729e+06,c74830a5543150571a89b246a2af49d2599b67a038c5b6f02b762e2d71e379e3,DAI,2482dc04ac628a4b2700c071bfee557fd86c91ea,90.21840336918382
maker,join_dai_dsr,2020/01/31 11:29:36,9.389758e+06,c158c9e8cecc3754c4c91574bb04cbdec57bd7b97890c46ae8eb3c2b54ece4c0,DAI,0a6295a0b7108633633d564f2c45daf7482c9c16,1782.1249321526104
maker,join_dai_dsr,2020/01/31 11:33:46,9.389777e+06,26e1b8bb96c71bcb22466a30aa7bf2e0f00fb904d127fb12582b29fef3121f91,DAI,88dd5b5b075e2fe738a6394173ea78c3ef407383,256.52363626149037
maker,join_dai_dsr,2020/01/31 11:52:17,9.389854e+06,8d628482301bf4787eba55241737bd2197a6e2110a60750d747004b3e95aa06d,DAI,1eea537b3cc42db38aa388ea46e83e50085ba77f,540.3
maker,join_dai_dsr,2020/01/31 12:05:10,9.389919e+06,4621345042df7b63e00bc13b3984318338d97a47f88a5adec3d910528ebc664c,DAI,f45e813bce0c07d78a986413d8de6f2f9f5ebe64,0.5986090307267027
maker,join_dai_dsr,2020/01/31 12:23:26,9.389985e+06,1a002f8128895260bfc46aa5051832163ddd11ca7e46e005a246e2e55f772c57,DAI,9468977bb9099e6b63a21d745561800a2d834caf,3
maker,join_dai_dsr,2020/01/31 12:24:45,9.389994e+06,09c4ae0a0ee3ab0c2e5f13370a09d3550406f60f9318943dbd46246785396507,DAI,22fb3590ca2b6a876d7fb655fc6e598abf28d3e1,288959
maker,join_dai_dsr,2020/01/31 12:25:09,9.389997e+06,e7aa1e82eb150873615619a4b5cd04d143c15caa3b0e83aa6ecd13528b200f24,DAI,0f01c7a39f3c1f5146e4508dcb35928d8dfded63,1400
maker,join_dai_dsr,2020/01/31 12:25:48,9.389999e+06,88d2cf6acf09899e005075e28041329466517745350de4f82baa9de5c504581d,DAI,11afce64a76e7fe8afa0e78c15db16728436464a,5
maker,join_dai_dsr,2020/01/31 12:26:04,9.39e+06,5faed3e871af7d907f411d22a6aa83a7248d4a3278f09aba7e0f24d9da36a320,DAI,f7fc3a74bf3eb807a233c886a34397d011ec5042,10004.5
maker,join_dai_dsr,2020/01/31 12:26:59,9.390004e+06,e528e080fb0b05a94398f8935c1903d9148bc5fe73cbaca07eaec074eed4422b,DAI,11afce64a76e7fe8afa0e78c15db16728436464a,5
maker,join_dai_dsr,2020/01/31 12:33:05,9.390029e+06,69762199ba843e71eab656cc1f9a82225145751b6220f452bd91cb1d084a4967,DAI,93fc1f35f53a9553534979233caf273214c51fd7,204.80978
maker,join_dai_dsr,2020/01/31 12:39:23,9.390048e+06,9f42f66b437b972e1783429521b7052e2e0273f039c9424bc6e3d78efaa458c0,DAI,0d70edeb8d213d1f9bb2a3fd790b8fc22b4b1ffe,6.96433746
maker,join_dai_dsr,2020/01/31 13:28:58,9.390274e+06,ec58086da9a12c2d594bed8d968862afbedc833468c7bf5d79427e5901f3bfd5,DAI,a32305d464d0c2f23aa3ce7f8ae08cc04a380714,75.73705
maker,join_dai_dsr,2020/01/31 13:35:05,9.39031e+06,41ae3523606a661098fa5f85a63df5670252a9bc5021d6ded29074c66b3043b8,DAI,33eecc48943aaeabb5328a25ff28eb85f67945c2,89.94919200340655
maker,join_dai_dsr,2020/01/31 13:37:33,9.390325e+06,2ad7efc3fae527fb156ef49620f1e17460b6dc8c5f7365841478276bc731e79c,DAI,5beaf9e1435269b084f6ac614a77f82136fd1f41,3772.697600945675
maker,join_dai_dsr,2020/01/31 13:55:31,9.390405e+06,fbb824ebb07b2532a4e98b21a5fc70652ba8473abd01fc44f4573c7edbb4b595,DAI,b7b631a1bd39f9aa957e2bc652f087235a575190,22
maker,join_dai_dsr,2020/01/31 14:18:19,9.390505e+06,c5ebf8bb5a4ece803312a288490bf111efd88b289a01264d193874b6ef49d263,DAI,c8992a40496b6279bd5475cfd8c2efdb6513e349,1328.73952414
maker,join_dai_dsr,2020/01/31 14:25:22,9.390533e+06,56d08e816bfe0d11b130d9dc9cf8c44faa39eed726a4f32032245cf06d15d638,DAI,479f58f3f22dd3caa8bdfbc151f9b1efeacc20ef,2173.84791239
maker,join_dai_dsr,2020/01/31 14:25:56,9.390535e+06,4b2df593a08f71fd8a7b9952c18aa92ce06753e640c3b9db707b5b9ec2cc1f19,DAI,053b7f29bc6d95182f0e54efc86549938878647e,12500
maker,join_dai_dsr,2020/01/31 14:27:39,9.390539e+06,fae0949dd0b5d659028374a0187ba69d747c94529d0776ef6e58447710b1fbd2,DAI,72d9f391dfc352105b8aa391475007d4bcefe1e4,1250.40077
maker,join_dai_dsr,2020/01/31 14:27:42,9.39054e+06,adf89e06779ff8430bdafa9b14b6edfcb905e776b24a4af35598ce479c879715,DAI,7baefd3ef84970077ffb5d8d7aa70ea55dba97a8,41
maker,join_dai_dsr,2020/01/31 14:28:29,9.390546e+06,6fc114f8f1ac5df6dda867bbbd6e798dde6b855fc187cbb519f05841a2e8f268,DAI,1c3d883c9226d354df1c9bebcae51d06e140a27e,2677.109114636552
maker,join_dai_dsr,2020/01/31 14:42:58,9.390615e+06,b6f55e68f85f148d8242d3b5e1afc587d0d2ae0411092fd66a4680dbb15e2021,DAI,0d70edeb8d213d1f9bb2a3fd790b8fc22b4b1ffe,20
maker,join_dai_dsr,2020/01/31 14:44:34,9.390625e+06,f2462167a592d016360e3c3cfc136bcfedc4b237e7c8746d6cbf351dbeeff092,DAI,7a74fb6bd364b9b5ef69605a3d28327da8087aa0,20393.58668396199
maker,join_dai_dsr,2020/01/31 14:47:25,9.390636e+06,9aae5bf36636353ba280255ba1217c426a1c7b66d90666e0cdfa3f25dabaac66,DAI,12b053c70f9cea398d47520036fa965162450359,2
maker,join_dai_dsr,2020/01/31 15:05:22,9.390713e+06,176b63f45b2a5db0b5025ab88f36fa4faa4d32f1dc81c5ea2b6e08172118e5e2,DAI,e3f42821976101e93ce4a0ab004df1081e04fe79,20.7937918
maker,join_dai_dsr,2020/01/31 15:05:22,9.390713e+06,053eb84a60a4c605380af54c954767edf3742975d889e9a595785e4e474980b5,DAI,0246aeaaf3a88791ba8b08b182365631a1e9cfc9,7
maker,join_dai_dsr,2020/01/31 15:06:40,9.390718e+06,f5f532b885c5ab6c6f76819b63202300fc0b96a2ee17897175065e51fa12e900,DAI,baa6de4acc1fe7f44e80c58ddf5a61f3c08e0c55,15
maker,join_dai_dsr,2020/01/31 15:07:51,9.390723e+06,82099a1509dd9e76df5db59d385749fe4c45cbe04b9ae270dcc5bd24751b5e70,DAI,9c7e0603e0f504127fb1cb6bc14136efdecde107,20
maker,join_dai_dsr,2020/01/31 15:11:42,9.390749e+06,c1b9a46cc0c52f765cb4c5a646d878a26d94978c0d3f47de16c1a7f9e15ffdb9,DAI,66395ca0b1cd2d340fe692ae089106925a1067a1,40
maker,join_dai_dsr,2020/01/31 15:12:13,9.390751e+06,b7727cbf5eae5597ded6a8deb92695529632d19ada28baed94dfc63e6de91116,DAI,00c5d17c55940783961352e6f83ea18167841bca,7.878497872932401
maker,join_dai_dsr,2020/01/31 15:13:13,9.390757e+06,4aef59b4e66c0903132a8bcee883f7d6f262a557bd0fdb08896109b3a59d5f49,DAI,40e652fe0ec7329dc80282a6db8f03253046efde,25350
maker,join_dai_dsr,2020/01/31 15:20:42,9.390792e+06,7aefd6e85f3375435094927e6dcc89f19a4db9160a2505054b69ebe82accfb58,DAI,e896bcce9fbb3341a1e98f98ec7a6ffbdea35060,200.993
maker,join_dai_dsr,2020/01/31 15:28:39,9.390831e+06,0429695c0090cfb4753cb0380c8d546ba5e811799b0bc849c51915733847bc54,DAI,0246aeaaf3a88791ba8b08b182365631a1e9cfc9,8.85723
maker,join_dai_dsr,2020/01/31 16:05:05,9.390986e+06,3f63837108aef39b08b07a87ebb472ff76a3027953d6987d82d89214c530ea11,DAI,7963fbd04523ed0d995bbbb3132aed448fc22869,500.00076687440696
maker,join_dai_dsr,2020/01/31 16:17:02,9.391042e+06,261867b10482a8fec9ff51f9843fa000c87584fc9f39503b1a8b763d0229231d,DAI,ad9c22b131aafbaef76f05be5d3ed923c12a8526,1000
maker,join_dai_dsr,2020/01/31 16:20:22,9.391064e+06,19802a3698fe6b5ff7c5b84168121833e07930a183b429970dfd6a84ea870276,DAI,71a1df0d820d29c784c04865904492ac38801a04,720
maker,join_dai_dsr,2020/01/31 16:26:29,9.391089e+06,87451e422921c37acec365bc3cbdc5239461dc51d6f2ee270c11ee1b9e669f8f,DAI,334ff7580ee92bb13d744cd309925560877122a1,100
maker,join_dai_dsr,2020/01/31 16:33:47,9.391121e+06,7b38e8f62a9bef887fcdb14b69e7cda920f56cb3f417bf023cf0521e38f54138,DAI,9a560c3cebb3a8c0f28efcc43f4d12e942f4eed7,14062.800817013156
maker,join_dai_dsr,2020/01/31 16:41:20,9.391155e+06,f47e6d86a08748902f18b501438031139720e1ead53d0fdc27d0a3737e4d6b0b,DAI,039ae2898d257f4c9d7e381d478ee1ed042fe2f4,350
maker,join_dai_dsr,2020/01/31 16:42:24,9.391164e+06,db8b3e558e70296a33696e87ee2c2b30f0754143aa1e3ee6b26f2f77ba71e7ec,DAI,2f19883a1f8212e8f3b7f72f2b37f8440df55d23,51.350473922515434
maker,join_dai_dsr,2020/01/31 16:44:40,9.391171e+06,b1de8def7c50d15c41d402498dcca648659f6afb0b90dbd0991aa71e41f9db95,DAI,f47b25c9aa978f080995fdcd0d1b04ce274747ba,5375.196417745915
maker,join_dai_dsr,2020/01/31 16:45:48,9.391181e+06,8bba0bab84f75deff1db47729c2e5385d71ece07ae5092276dbe3a77c31b7fbd,DAI,9c7e0603e0f504127fb1cb6bc14136efdecde107,15
maker,join_dai_dsr,2020/01/31 16:51:37,9.3912e+06,1fb51fb5eda9594ffe91ff9387fbc011d1b265b7ddb71a8a1779b2aca9acb365,DAI,d98e44d09660a89022515d6d41662d05a14253e7,3001.0702907328
maker,join_dai_dsr,2020/01/31 16:51:57,9.391203e+06,146aaf69c8fdf44c8df9a336fcfc8b62d84de824374e40f2db0f840924aff1f0,DAI,917f6843845673e9d7ebbf534ca2a1058d0abd33,4504.7233762386195
maker,join_dai_dsr,2020/01/31 17:15:00,9.391303e+06,d5149aa66f3944a989ef44bab9e2fe11fab7a77fce54764acd8356908639e21d,DAI,029fdd2435fb55d5bf6d057ca823551355c193fb,124.75565654280759
maker,join_dai_dsr,2020/01/31 17:17:27,9.391316e+06,95ee75b7edd76d16d83908259d58c77c3165ec1e54e8d5c6ab4e937fde836b9c,DAI,aa5401ac130c8b2e7efbe79924a28ad3d2f23d2f,27.92
