protocol,action_type,kick_time,kick_block,kick_evt_hash,surplus_auction_id,lot_unit_of_dai,tend_time,tend_block_number,bid_call_hash,bid_price_unit_of_mkr,deal_time,deal_block_number,deal_hash
maker,surplus,11/20/2021 22:26:24,1.3654497e+07,8aa82091c8ec4d86f88a524b021fcd7d4a7dc7b57364c476ff21d170a0b8a093,1290,30000,11/20/2021 22:26:55,1.3654498e+07,8c8d3d85491693ed19e2015ef5e544a753e07aa0806f0c14f0e57d3d9f6c4c97,9.60061443932412,11/21/2021 00:06:47,1.3654959e+07,3c48dd48863ff8d06012102ce7129c68ba69a3be509db9261cae6204f156bde5
maker,surplus,11/21/2021 00:25:37,1.365503e+07,f9b9b2ef65a09cf89946f867cac4ba72f3cf76cc4e45cdeadafc1d33661fd8be,1291,30000,11/21/2021 00:25:37,1.365503e+07,f9b9b2ef65a09cf89946f867cac4ba72f3cf76cc4e45cdeadafc1d33661fd8be,9.253220731996446,11/21/2021 03:30:22,1.3655786e+07,1b0ac5767ba09ab1b16ad39c3d224ca612c025d4e86917962f798c5a8b131565
maker,surplus,11/21/2021 00:25:37,1.365503e+07,f9b9b2ef65a09cf89946f867cac4ba72f3cf76cc4e45cdeadafc1d33661fd8be,1291,30000,11/21/2021 00:29:20,1.3655049e+07,e8e88c585f7c8eb7a2df753ea8bdc045068bf33146b5ad970789a614e197786a,9.62463907603465,11/21/2021 03:30:22,1.3655786e+07,1b0ac5767ba09ab1b16ad39c3d224ca612c025d4e86917962f798c5a8b131565
maker,surplus,11/21/2021 02:25:08,1.3655529e+07,7cf1efc9b1173fedd38b8506a6e4f7868b61d8b5f2b5bbef3efa54386f18a567,1292,30000,11/21/2021 02:31:35,1.3655561e+07,aafa847ace12c9c0fda078db756d3575caeb2a082ce0227bc8fbfc2706c8bbb9,9.71974728657055,11/21/2021 03:30:22,1.3655786e+07,1b0ac5767ba09ab1b16ad39c3d224ca612c025d4e86917962f798c5a8b131565
maker,surplus,11/21/2021 02:25:08,1.3655529e+07,7cf1efc9b1173fedd38b8506a6e4f7868b61d8b5f2b5bbef3efa54386f18a567,1292,30000,11/21/2021 02:25:08,1.3655529e+07,7cf1efc9b1173fedd38b8506a6e4f7868b61d8b5f2b5bbef3efa54386f18a567,9.345625423804327,11/21/2021 03:30:22,1.3655786e+07,1b0ac5767ba09ab1b16ad39c3d224ca612c025d4e86917962f798c5a8b131565
maker,surplus,11/21/2021 04:24:39,1.3656038e+07,b96fc2a290e707632a5139ef999956f6c16772955f989e17b76f153834b8c719,1293,30000,11/21/2021 04:24:39,1.3656038e+07,b96fc2a290e707632a5139ef999956f6c16772955f989e17b76f153834b8c719,9.42606189640824,11/21/2021 08:09:00,1.3656994e+07,1e4bf0aa2eabb05e1c50ec45d2a65038ff0cf37822c8e6f0e136235be3e9fac1
maker,surplus,11/21/2021 06:23:32,1.3656552e+07,dc3b9ab1d9f7c8d0c028390bb0c491d4ba8723e6f70480d75f418daae83a67c7,1294,30000,11/21/2021 06:23:32,1.3656552e+07,dc3b9ab1d9f7c8d0c028390bb0c491d4ba8723e6f70480d75f418daae83a67c7,9.450517376284463,11/21/2021 06:53:36,1.3656677e+07,660ba94ec38477642313e2e9be86006e34ea14de8f91dcfe9c89768f9a081d72
maker,surplus,11/21/2021 08:24:29,1.3657065e+07,e480ea6e9e559fcfc454a48f2077bc1d299d62daa10fbb4841c60d2ea1f1a01c,1295,30000,11/21/2021 08:24:29,1.3657065e+07,e480ea6e9e559fcfc454a48f2077bc1d299d62daa10fbb4841c60d2ea1f1a01c,9.54138437437141,11/21/2021 08:56:33,1.3657213e+07,a580416f1461476af7f5b5aa56dd20c6ae28e37004cee1aaa15c66e7f3fec14f
maker,surplus,11/21/2021 10:32:46,1.3657633e+07,5111e1bca524715c5ae62856af485e6366542397a0c8b8449ce5df49f0f7659b,1296,30000,11/21/2021 10:32:46,1.3657633e+07,5111e1bca524715c5ae62856af485e6366542397a0c8b8449ce5df49f0f7659b,9.60534514664256,11/21/2021 11:03:29,1.3657788e+07,1b4d1c717581065abe2f9eeeed2e5a6a874cbd051f3543c8c608369b1142fc1d
maker,surplus,11/21/2021 12:27:36,1.3658179e+07,d6f124aebd1af0f05b07ea7aac3072773a392e7051020d4de848b8e8cf43601b,1297,30000,11/21/2021 12:27:36,1.3658179e+07,d6f124aebd1af0f05b07ea7aac3072773a392e7051020d4de848b8e8cf43601b,9.59751744472654,11/21/2021 14:40:32,1.3658762e+07,948a51d9b0a804e9c4343e29258e0da9c1e5e9f0d4ee0b18b8e958e68b470b5f
maker,surplus,11/21/2021 14:28:51,1.3658704e+07,8acf8858170eef334249ab728815adac49d4670d60035023dc6861670ddb9ea6,1298,30000,11/21/2021 14:28:51,1.3658704e+07,8acf8858170eef334249ab728815adac49d4670d60035023dc6861670ddb9ea6,9.67556780275997,11/21/2021 16:45:44,1.3659338e+07,3fe2d699bf890161a33b6a129f754376c9001e306138a3515b29f436205ba137
maker,surplus,11/21/2021 16:28:48,1.3659247e+07,cd0a6e8ced87ea925e5ece1b7064ef8c680d40564a2ab9e1614b1771d599b551,1299,30000,11/21/2021 16:28:48,1.3659247e+07,cd0a6e8ced87ea925e5ece1b7064ef8c680d40564a2ab9e1614b1771d599b551,9.63961694664174,11/21/2021 19:44:12,1.3660115e+07,e60df4a58e0359ef5ba769ce23906cac53fc0bf91096117aac039a903dd9aa11
maker,surplus,11/21/2021 18:34:42,1.3659802e+07,bd61771348ccfba8df4a771711086b8ab8230ec203777ec670da25744ed1deae,1300,30000,11/21/2021 18:34:42,1.3659802e+07,bd61771348ccfba8df4a771711086b8ab8230ec203777ec670da25744ed1deae,9.6025853510565,11/21/2021 19:44:12,1.3660115e+07,e60df4a58e0359ef5ba769ce23906cac53fc0bf91096117aac039a903dd9aa11
maker,surplus,11/21/2021 20:32:14,1.3660322e+07,5fe39a32ce75676ccac2598acdae0d4af0dcf64070f2ea1c255973359664739c,1301,30000,11/21/2021 20:32:14,1.3660322e+07,5fe39a32ce75676ccac2598acdae0d4af0dcf64070f2ea1c255973359664739c,9.75417160413831,11/22/2021 00:59:43,1.366149e+07,8f70b460a535b84c70a404bb6037f08b9343046a9255301c03afe704a2a66892
maker,surplus,11/21/2021 22:31:23,1.366082e+07,488e59d835a92b19447cb50587181545a82802f43b7d3265719f9c5cd066e09b,1302,30000,11/21/2021 22:31:23,1.366082e+07,488e59d835a92b19447cb50587181545a82802f43b7d3265719f9c5cd066e09b,9.676149948947781,11/21/2021 23:05:31,1.3660976e+07,77350c89040000e6d74a0788d5c59df9e764067581ef66034c5e78afbdad2322
maker,surplus,11/22/2021 00:28:38,1.3661357e+07,dd73c1f97a5cd95c040572aef50b03e529e0e4b62e668fa711c03b5889d95cfd,1303,30000,11/22/2021 00:28:38,1.3661357e+07,dd73c1f97a5cd95c040572aef50b03e529e0e4b62e668fa711c03b5889d95cfd,9.95068455349154,11/22/2021 00:59:43,1.366149e+07,8f70b460a535b84c70a404bb6037f08b9343046a9255301c03afe704a2a66892
maker,surplus,11/22/2021 02:32:36,1.3661883e+07,88b0955e16629c2d9f386fee995f9b60d64f5f51ebcd0d8612cb9fedd62fda5f,1304,30000,11/22/2021 02:32:36,1.3661883e+07,88b0955e16629c2d9f386fee995f9b60d64f5f51ebcd0d8612cb9fedd62fda5f,10.052241683023729,11/22/2021 03:03:27,1.3662009e+07,fd494d04a824ee04c59d6b2679eb8b97c81519280b4fa914879cb5a420436a5b
maker,surplus,11/22/2021 04:32:28,1.3662396e+07,5cfeac11cf24108c9a5d30f6f1fb624e906ed0efa027284ddc3f6a052a037168,1305,30000,11/22/2021 04:32:28,1.3662396e+07,5cfeac11cf24108c9a5d30f6f1fb624e906ed0efa027284ddc3f6a052a037168,10.063402777804487,11/22/2021 05:21:50,1.3662618e+07,a2d93af70e646dd636bb1ee08b0d496dc8c8ccaa383ff5bf846ce9a24d75f90d
maker,surplus,11/22/2021 06:53:52,1.366302e+07,d2b0e7fc4ac96e002bd6e47b2015ad42e2e0a16a860373840b624d8fa10ad681,1306,30000,11/22/2021 06:53:52,1.366302e+07,d2b0e7fc4ac96e002bd6e47b2015ad42e2e0a16a860373840b624d8fa10ad681,10.093718976041359,11/22/2021 07:24:15,1.3663156e+07,f8ccce9477382dddcdd24d7c65d293800c96a8cccc747f55947172270c4b4eab
maker,surplus,11/22/2021 08:36:59,1.3663453e+07,78413b307c0faef3883b490f64bfe4c0cd62e639f0275db440f69b719be9790a,1307,30000,11/22/2021 08:36:59,1.3663453e+07,78413b307c0faef3883b490f64bfe4c0cd62e639f0275db440f69b719be9790a,10.0035031631485,11/22/2021 12:33:19,1.3664512e+07,a588dece8369abd20827b8583689ca762a7419962097602fb44f70e9cec04390
maker,surplus,11/22/2021 10:29:12,1.3663957e+07,8874521ebd9d2a4eb7aa129ac181f417c4a89621baa1e4d98652446cd4a05166,1308,30000,11/22/2021 10:29:12,1.3663957e+07,8874521ebd9d2a4eb7aa129ac181f417c4a89621baa1e4d98652446cd4a05166,10.033288957616827,11/22/2021 10:59:31,1.3664109e+07,5d564e28d15b8a776049074ac5771ca57e50e61eb88975991e9b437df9d9fb40
maker,surplus,11/22/2021 12:28:16,1.3664498e+07,e3401adc6c3a951ebe5537c8ef5e9a5ace180f0738c7ba930b8411e77bcc24aa,1309,30000,11/22/2021 12:28:16,1.3664498e+07,e3401adc6c3a951ebe5537c8ef5e9a5ace180f0738c7ba930b8411e77bcc24aa,9.98243612271684,11/22/2021 18:24:23,1.3666051e+07,c5015f3d3e250b4dbd67d10878db125ab70c459b4b3ba997fa563d1b29cddb86
maker,surplus,11/22/2021 14:27:02,1.3665009e+07,4c09cd9e215bc463fae6ed2b3d8258770897f56c710b50648ef43967da22c5b2,1310,30000,11/22/2021 14:27:02,1.3665009e+07,4c09cd9e215bc463fae6ed2b3d8258770897f56c710b50648ef43967da22c5b2,9.803146664547658,11/22/2021 15:00:12,1.3665151e+07,03b7ffe1f0d7306f0cef4463f49cd8eddcad9a574c8161c7dcbf5815fde9528b
maker,surplus,11/22/2021 16:06:44,1.3665449e+07,c822bcf167699f1c4270f9d5e370b5f69037b83564f02dee11ac90e257dd266f,1311,30000,11/22/2021 16:06:44,1.3665449e+07,c822bcf167699f1c4270f9d5e370b5f69037b83564f02dee11ac90e257dd266f,9.827263484211617,11/22/2021 16:36:58,1.3665597e+07,1f059b866f2f4ed14138221f3a9150e2d233d10719059d336e7891173d1fd3d2
maker,surplus,11/22/2021 17:48:52,1.3665893e+07,1730d1c7cbc816d23a578caa8ebd5a7544dc66d57a6ed4c25ed3d98e96bbba37,1312,30000,11/22/2021 17:48:52,1.3665893e+07,1730d1c7cbc816d23a578caa8ebd5a7544dc66d57a6ed4c25ed3d98e96bbba37,9.96156142265489,11/22/2021 18:24:23,1.3666051e+07,c5015f3d3e250b4dbd67d10878db125ab70c459b4b3ba997fa563d1b29cddb86
maker,surplus,11/22/2021 19:27:07,1.3666328e+07,2aa88333cf895d96626678c1ea01500896f67322f54fcb01002f1da36ee38e2b,1313,30000,11/22/2021 19:27:07,1.3666328e+07,2aa88333cf895d96626678c1ea01500896f67322f54fcb01002f1da36ee38e2b,10.151451770788876,11/22/2021 19:57:18,1.3666466e+07,3970c85a28617bcc598e8ce59fcf4a42fad0679c843cfd3ed26a98475ed17d5e
maker,surplus,11/22/2021 20:46:58,1.36667e+07,e9f63eaaaca7a68658cdf0530ac66644d75b6544244d0b6f12e724b07f251ff4,1314,30000,11/22/2021 20:46:58,1.36667e+07,e9f63eaaaca7a68658cdf0530ac66644d75b6544244d0b6f12e724b07f251ff4,10.252627116590558,11/22/2021 21:17:28,1.3666843e+07,520850f5ed26da50861b9c56721942656a48548db46b35f2f9f03bac34cee236
maker,surplus,11/22/2021 22:36:53,1.3667196e+07,58e943b83e51e1062c1a9cdf386ea3e635a52b30720aa3f5869b6ff9e034f256,1315,30000,11/22/2021 22:36:53,1.3667196e+07,58e943b83e51e1062c1a9cdf386ea3e635a52b30720aa3f5869b6ff9e034f256,10.203858642276284,11/22/2021 23:12:33,1.3667348e+07,9ca5188d794bb1868010035db6893142d5446c1edbbf5807fa80b1dbb703f28a
maker,surplus,11/23/2021 00:33:52,1.3667708e+07,60679fda27379dbd970fb12487cc47c71fa04e318ed5345269a69358b96e1cbe,1316,30000,11/23/2021 00:33:52,1.3667708e+07,60679fda27379dbd970fb12487cc47c71fa04e318ed5345269a69358b96e1cbe,10.093245783373346,11/23/2021 01:05:02,1.3667846e+07,327b90199668489d334484b5bfe49c6f02948684f13b10368005db08ab5a4842
maker,surplus,11/23/2021 02:12:46,1.3668156e+07,7cd3fef78ee436cd4402986a1cca629ea88330c3d1f91a9c3740d3cecbea450c,1317,30000,11/23/2021 02:12:46,1.3668156e+07,7cd3fef78ee436cd4402986a1cca629ea88330c3d1f91a9c3740d3cecbea450c,10.15426802167,11/24/2021 02:17:44,1.3674505e+07,bac663c4e8ec6ddb19f54ff6119f89f1a8c054dc16d5ecaf3b8bfdc2cd4d771c
maker,surplus,11/23/2021 04:34:49,1.3668763e+07,eaf09744ad3ce5582babf0a96ea9009c3e4057d4e0484a002a09c55e81c274e5,1318,30000,11/23/2021 04:34:49,1.3668763e+07,eaf09744ad3ce5582babf0a96ea9009c3e4057d4e0484a002a09c55e81c274e5,9.966477455428336,11/23/2021 05:08:20,1.3668924e+07,325397e4030af9ecc0f98273502618c17ef775c2b56b2292f98fe515f195155a
maker,surplus,11/23/2021 05:43:14,1.3669059e+07,9a6e13af10f40f0856039dd7e88d9f7026af8d9859e8b9f1ea751e3df269a7cc,1319,30000,11/23/2021 05:43:14,1.3669059e+07,9a6e13af10f40f0856039dd7e88d9f7026af8d9859e8b9f1ea751e3df269a7cc,9.92324940927774,11/24/2021 02:17:44,1.3674505e+07,bac663c4e8ec6ddb19f54ff6119f89f1a8c054dc16d5ecaf3b8bfdc2cd4d771c
maker,surplus,11/23/2021 07:25:53,1.3669501e+07,4bbe915261ab27d9114cc38ea2c4e21805ee2ce94160fc9eba2aadb124e298b0,1320,30000,11/23/2021 07:25:53,1.3669501e+07,4bbe915261ab27d9114cc38ea2c4e21805ee2ce94160fc9eba2aadb124e298b0,9.983936708848164,11/23/2021 07:56:21,1.3669657e+07,fe32662dae4ed279a45351e78ee2102d8533872d85dbccd492a492f8eb99fef4
maker,surplus,11/23/2021 09:48:27,1.3670158e+07,b0ba83c97a02a26f8465a66dcd9bfab10e9009f2b93782dcf88e6b698ca6496b,1321,30000,11/23/2021 09:48:27,1.3670158e+07,b0ba83c97a02a26f8465a66dcd9bfab10e9009f2b93782dcf88e6b698ca6496b,9.771896353025427,11/24/2021 02:17:44,1.3674505e+07,bac663c4e8ec6ddb19f54ff6119f89f1a8c054dc16d5ecaf3b8bfdc2cd4d771c
maker,surplus,11/23/2021 09:48:27,1.3670158e+07,b0ba83c97a02a26f8465a66dcd9bfab10e9009f2b93782dcf88e6b698ca6496b,1321,30000,11/23/2021 10:01:57,1.3670212e+07,ed6f97b5d9eafa239b94e30831bc8aedaba395579b96e31fd8dd6ac959bf636f,10.1629458992513,11/24/2021 02:17:44,1.3674505e+07,bac663c4e8ec6ddb19f54ff6119f89f1a8c054dc16d5ecaf3b8bfdc2cd4d771c
maker,surplus,11/23/2021 11:12:56,1.3670509e+07,e65cf454facfbf2aa399411f678c5ed2bc8bea1c71413c75d38ba3e395f13d08,1322,30000,11/23/2021 11:12:56,1.3670509e+07,e65cf454facfbf2aa399411f678c5ed2bc8bea1c71413c75d38ba3e395f13d08,9.82451731988256,11/24/2021 02:17:44,1.3674505e+07,bac663c4e8ec6ddb19f54ff6119f89f1a8c054dc16d5ecaf3b8bfdc2cd4d771c
maker,surplus,11/23/2021 13:14:03,1.3671052e+07,6d078282983bbe8937e879bc260fe1693eef24ebd39563e1f41486eaa56c79fc,1323,30000,11/23/2021 13:14:03,1.3671052e+07,6d078282983bbe8937e879bc260fe1693eef24ebd39563e1f41486eaa56c79fc,9.72429040747722,11/23/2021 13:49:05,1.367122e+07,284bb853344bc9718ca1cc48d8d1caa923775b3e789dbd26c35d3a27599f1711
maker,surplus,11/23/2021 15:01:45,1.3671521e+07,0299a384cefb9c79f5dd2137e577d6c6e6ccea48080f163c9d44787d31e8c03c,1324,30000,11/23/2021 15:01:45,1.3671521e+07,0299a384cefb9c79f5dd2137e577d6c6e6ccea48080f163c9d44787d31e8c03c,9.459014992569955,11/24/2021 02:17:44,1.3674505e+07,bac663c4e8ec6ddb19f54ff6119f89f1a8c054dc16d5ecaf3b8bfdc2cd4d771c
maker,surplus,11/23/2021 15:01:45,1.3671521e+07,0299a384cefb9c79f5dd2137e577d6c6e6ccea48080f163c9d44787d31e8c03c,1324,30000,11/23/2021 15:16:47,1.3671596e+07,2dd37acaaa9d9748d719f52cc1acb6e463718630d2a96c6a57da03c451cf4062,9.83767830791933,11/24/2021 02:17:44,1.3674505e+07,bac663c4e8ec6ddb19f54ff6119f89f1a8c054dc16d5ecaf3b8bfdc2cd4d771c
maker,surplus,11/23/2021 16:46:22,1.3671967e+07,a7d5d9ee5704edb1f29bd023316318c3c04d2ff902e74771d87860df38d32af0,1325,30000,11/23/2021 16:46:22,1.3671967e+07,a7d5d9ee5704edb1f29bd023316318c3c04d2ff902e74771d87860df38d32af0,9.464637675995492,11/23/2021 17:17:31,1.3672117e+07,e47e1c1bd89720f0da738ca394741c43c93d7a5a03864b09dacb449ec366ee20
maker,surplus,11/23/2021 18:57:57,1.3672542e+07,6f117ae697148424075e33427659605bf6c8295f17ae1333924c0bb027def296,1326,30000,11/23/2021 18:57:57,1.3672542e+07,6f117ae697148424075e33427659605bf6c8295f17ae1333924c0bb027def296,9.460750448975489,11/23/2021 19:28:51,1.3672684e+07,7adce08559b4a77a5be87901924bb22ac58de18d43d7cd1ecb22cbc13984b3c8
maker,surplus,11/23/2021 20:07:48,1.3672864e+07,68ec29c5adb1aefad4ee431384b5426b75907ca370e3d3ebf7f883691feda8f0,1327,30000,11/23/2021 20:07:48,1.3672864e+07,68ec29c5adb1aefad4ee431384b5426b75907ca370e3d3ebf7f883691feda8f0,9.40272026661111,11/24/2021 02:17:44,1.3674505e+07,bac663c4e8ec6ddb19f54ff6119f89f1a8c054dc16d5ecaf3b8bfdc2cd4d771c
maker,surplus,11/23/2021 22:04:49,1.3673359e+07,5a8017721074289302f0740effcd45ec2c2c553d649cf19396ca1dbcc4d48081,1328,30000,11/23/2021 22:34:02,1.3673507e+07,f4833077f0a1f02de03e51dcc192dc33f9680d01f29383d37a29fee8e9ad3fa1,9.880416329009428,11/23/2021 23:05:00,1.3673651e+07,c1610cdc386050e09164f1eb9e25ad50d35fdb21b4837597a330b40aff59bbfe
maker,surplus,11/23/2021 22:04:49,1.3673359e+07,5a8017721074289302f0740effcd45ec2c2c553d649cf19396ca1dbcc4d48081,1328,30000,11/23/2021 22:04:49,1.3673359e+07,5a8017721074289302f0740effcd45ec2c2c553d649cf19396ca1dbcc4d48081,9.50040031635522,11/23/2021 23:05:00,1.3673651e+07,c1610cdc386050e09164f1eb9e25ad50d35fdb21b4837597a330b40aff59bbfe
maker,surplus,11/23/2021 23:42:04,1.367383e+07,97a92073da79d56e53223651292a94a6bcc75dbd0187f9a5ea8d77d15be0976c,1329,30000,11/23/2021 23:42:04,1.367383e+07,97a92073da79d56e53223651292a94a6bcc75dbd0187f9a5ea8d77d15be0976c,9.525597091027366,11/24/2021 00:12:15,1.3673965e+07,16e89e14377024ff87ad0186a6771506f40af91c01c6ec4c388226e51cf64333
maker,surplus,11/24/2021 01:22:18,1.3674285e+07,c2c645dbd940ac3c9f7a1efdacf3471b1272bab147f492beec822c694e3798f9,1330,30000,11/24/2021 01:22:18,1.3674285e+07,c2c645dbd940ac3c9f7a1efdacf3471b1272bab147f492beec822c694e3798f9,9.63303004156115,11/24/2021 02:17:44,1.3674505e+07,bac663c4e8ec6ddb19f54ff6119f89f1a8c054dc16d5ecaf3b8bfdc2cd4d771c
maker,surplus,11/24/2021 03:08:34,1.3674732e+07,de396c3702797f8ac59d721bcedd97e387bc663606f86d5e42dffa4015d6a358,1331,30000,11/24/2021 03:08:34,1.3674732e+07,de396c3702797f8ac59d721bcedd97e387bc663606f86d5e42dffa4015d6a358,9.68168962707668,11/24/2021 19:45:52,1.3679133e+07,d6da1f0772dd3766a84c652b8d6405887d285f891f1f7aaf6a4bd640fd937b99
maker,surplus,11/24/2021 05:40:24,1.367544e+07,d8f6d550e1744856d2a10a568d50fec8cf1af3f9ea4c75a3d08cb8344003d8bc,1332,30000,11/24/2021 05:40:24,1.367544e+07,d8f6d550e1744856d2a10a568d50fec8cf1af3f9ea4c75a3d08cb8344003d8bc,9.60818861250169,11/24/2021 19:45:52,1.3679133e+07,d6da1f0772dd3766a84c652b8d6405887d285f891f1f7aaf6a4bd640fd937b99
maker,surplus,11/24/2021 06:40:07,1.3675694e+07,f52ce72f0be9f9971387b1f1d15761be4853771490cbdda86b50e76804b6af67,1333,30000,11/24/2021 06:40:07,1.3675694e+07,f52ce72f0be9f9971387b1f1d15761be4853771490cbdda86b50e76804b6af67,9.6099332572,11/24/2021 19:45:52,1.3679133e+07,d6da1f0772dd3766a84c652b8d6405887d285f891f1f7aaf6a4bd640fd937b99
maker,surplus,11/24/2021 08:25:05,1.367616e+07,d5818f17a27bc862e7f96a3a1b95cd4b3fc64e2fe7f6d08b7dfab16845a79f71,1334,30000,11/24/2021 08:25:05,1.367616e+07,d5818f17a27bc862e7f96a3a1b95cd4b3fc64e2fe7f6d08b7dfab16845a79f71,9.394824857011567,11/24/2021 09:19:39,1.367638e+07,7d11e1bce2e6326d9a39d55c64262cd2244fd10fa586f314e068344655e66cc9
maker,surplus,11/24/2021 10:08:41,1.3676592e+07,c479f0d5b735bc1654b8661660543af92486b521c1f72b799e8a8de0983e50d6,1335,30000,11/24/2021 10:08:41,1.3676592e+07,c479f0d5b735bc1654b8661660543af92486b521c1f72b799e8a8de0983e50d6,9.37947579193788,11/24/2021 19:45:52,1.3679133e+07,d6da1f0772dd3766a84c652b8d6405887d285f891f1f7aaf6a4bd640fd937b99
maker,surplus,11/24/2021 11:52:54,1.3677068e+07,c1ee8a185b020be970244023d873957145d9f6e55cb11c7bee0afd144aa0734c,1336,30000,11/24/2021 11:52:54,1.3677068e+07,c1ee8a185b020be970244023d873957145d9f6e55cb11c7bee0afd144aa0734c,9.277668725873836,11/24/2021 12:23:09,1.3677203e+07,6f64743c94f77dbfe768a2f4e67fe5703e6c090c60aa7b42c101eea85f7361c5
maker,surplus,11/24/2021 13:38:10,1.3677505e+07,f4bae59ff70b208d7ac1f6f570883d3bae101db153a308c74751baf6d6f14037,1337,30000,11/24/2021 13:38:10,1.3677505e+07,f4bae59ff70b208d7ac1f6f570883d3bae101db153a308c74751baf6d6f14037,9.4044989006114,11/24/2021 19:45:52,1.3679133e+07,d6da1f0772dd3766a84c652b8d6405887d285f891f1f7aaf6a4bd640fd937b99
maker,surplus,11/24/2021 15:59:41,1.3678111e+07,12552b6dc66eb82b4f013a6ef63ff5fb260c80374e9a213cfb8634d1ef8c6078,1338,30000,11/24/2021 15:59:41,1.3678111e+07,12552b6dc66eb82b4f013a6ef63ff5fb260c80374e9a213cfb8634d1ef8c6078,9.60658502843152,11/24/2021 19:45:52,1.3679133e+07,d6da1f0772dd3766a84c652b8d6405887d285f891f1f7aaf6a4bd640fd937b99
maker,surplus,11/24/2021 17:19:46,1.3678467e+07,adf44c0df34f29336c5168ee5ff5449ebf827a068811ff126c1f50e8def80564,1339,30000,11/24/2021 17:19:57,1.3678468e+07,f073fa9c0185440946dce8c8e8ddf36db580e2b988dfb66028d14587b943973d,9.98003992015968,11/24/2021 19:45:52,1.3679133e+07,d6da1f0772dd3766a84c652b8d6405887d285f891f1f7aaf6a4bd640fd937b99
maker,surplus,11/24/2021 17:19:46,1.3678467e+07,adf44c0df34f29336c5168ee5ff5449ebf827a068811ff126c1f50e8def80564,1339,30000,11/24/2021 17:19:46,1.3678467e+07,adf44c0df34f29336c5168ee5ff5449ebf827a068811ff126c1f50e8def80564,9.596127624483437,11/24/2021 19:45:52,1.3679133e+07,d6da1f0772dd3766a84c652b8d6405887d285f891f1f7aaf6a4bd640fd937b99
maker,surplus,11/24/2021 18:59:59,1.3678939e+07,4fdf440b3406e47135d73cd728a3ed1e7a118dc5a969f5eca2f89ce870aaf882,1340,30000,11/24/2021 18:59:59,1.3678939e+07,4fdf440b3406e47135d73cd728a3ed1e7a118dc5a969f5eca2f89ce870aaf882,9.74846129717319,11/24/2021 19:45:52,1.3679133e+07,d6da1f0772dd3766a84c652b8d6405887d285f891f1f7aaf6a4bd640fd937b99
maker,surplus,11/24/2021 20:46:34,1.3679401e+07,132bcf90755d53c62c7973b266777fea91e3ee27897d24eeac71d62ace208194,1341,30000,11/24/2021 20:46:34,1.3679401e+07,132bcf90755d53c62c7973b266777fea91e3ee27897d24eeac71d62ace208194,9.64773254192178,11/25/2021 17:04:10,1.3684692e+07,4b8d11d4c6e852a97d243b645c5b9f809bf2c33a8e87fd5ecfc3f18a3d5c4754
maker,surplus,11/24/2021 22:29:07,1.3679839e+07,63dfe5a290bdc706db79a8bf0b8aa8b1874bf3218433258688e1c4fb4a50ff7c,1342,30000,11/24/2021 22:29:07,1.3679839e+07,63dfe5a290bdc706db79a8bf0b8aa8b1874bf3218433258688e1c4fb4a50ff7c,9.442852725964999,11/25/2021 17:04:10,1.3684692e+07,4b8d11d4c6e852a97d243b645c5b9f809bf2c33a8e87fd5ecfc3f18a3d5c4754
maker,surplus,11/24/2021 22:29:07,1.3679839e+07,63dfe5a290bdc706db79a8bf0b8aa8b1874bf3218433258688e1c4fb4a50ff7c,1342,30000,11/24/2021 22:58:16,1.3679968e+07,bce07202a40fea679b8ee7cd8d66a79640e4627d2ab8b3271a805bc8811fdd9d,9.82157472581437,11/25/2021 17:04:10,1.3684692e+07,4b8d11d4c6e852a97d243b645c5b9f809bf2c33a8e87fd5ecfc3f18a3d5c4754
maker,surplus,11/25/2021 00:28:14,1.3680345e+07,58582107d6f7c79a682e9d1c1be90e209830ce417686561152837d47fb6cb279,1343,30000,11/25/2021 00:28:14,1.3680345e+07,58582107d6f7c79a682e9d1c1be90e209830ce417686561152837d47fb6cb279,9.348919759476969,11/25/2021 00:58:17,1.3680476e+07,5f02ac28be7695969058613b3a91feedaeeeb6372f443a93a4b0a834248555a7
maker,surplus,11/25/2021 02:00:45,1.3680765e+07,7f787b3ec54dc54b05d74f059e58b9e25cd2089b6a2d2f60c1b494ff6cd1982a,1344,30000,11/25/2021 02:00:45,1.3680765e+07,7f787b3ec54dc54b05d74f059e58b9e25cd2089b6a2d2f60c1b494ff6cd1982a,9.07359335528043,11/25/2021 17:04:10,1.3684692e+07,4b8d11d4c6e852a97d243b645c5b9f809bf2c33a8e87fd5ecfc3f18a3d5c4754
maker,surplus,11/25/2021 03:44:06,1.3681214e+07,799e66e173cefb801d143f0bb96df6e29a8bbbc3d0b25bbcc157b0b3070d80aa,1345,30000,11/25/2021 03:44:06,1.3681214e+07,799e66e173cefb801d143f0bb96df6e29a8bbbc3d0b25bbcc157b0b3070d80aa,8.9645424400194,11/25/2021 04:14:25,1.3681354e+07,a2473ac92e7bb4d3fbec0e4277c95b72824b67f6e92e4439d0b8642f40112708
maker,surplus,11/25/2021 05:33:28,1.3681684e+07,67fc9475934cf2c3226c9920ad8aec8842019ba072071fc0c25507590a79ce70,1346,30000,11/25/2021 05:33:28,1.3681684e+07,67fc9475934cf2c3226c9920ad8aec8842019ba072071fc0c25507590a79ce70,9.10296755595408,11/25/2021 17:04:10,1.3684692e+07,4b8d11d4c6e852a97d243b645c5b9f809bf2c33a8e87fd5ecfc3f18a3d5c4754
